"","logFC","logCPM","LR","PValue","FDR"
"AKR1A1",0.653526851761971,7.03536925033475,2.06257661196416,0.150954731693396,1
"IVD",0.435595603881736,7.67096792081604,2.0618758327086,0.151024156778743,1
"GSTM2",0.664316322301406,7.42093318969442,2.0617869923658,0.151032960630338,1
"CDC25A",-0.639233938626542,6.46161026594051,2.06045765103717,0.151164764355673,1
"NDST1",-0.471650951142886,7.30068766704362,2.05871650320793,0.151337595504951,1
"DVL2",0.578239646565203,7.47731785942769,2.05696073786408,0.151512104147421,1
"NUTF2",-0.628328516740555,6.28790585049218,2.05396799807174,0.151810083203479,1
"LRPPRC",-0.35403158638341,9.22610204972768,2.04944750367732,0.152261435672386,1
"MRPL4",-0.790910645853983,5.68710639211332,2.04724286290022,0.152482111052497,1
"PPM1G",0.66710915520037,5.89876896613433,2.04696887192147,0.152509561712319,1
"FKBP7",-0.647689894574137,7.26439003638676,2.041511588639,0.153057485097025,1
"XBP1",0.733239693884231,5.88052102943695,2.04144453748369,0.153064231039657,1
"TRAPPC12",1.04122746683088,5.59033632481985,2.0412408394034,0.153084726945203,1
"RRP9",0.671288908210906,5.84579473570145,2.04047291178438,0.153162023056666,1
"SP3",-0.412824102060034,7.82216924769451,2.03905901713167,0.153304455006767,1
"RPL29",0.865279387613091,6.85416692680369,2.03891011473668,0.153319463770021,1
"RPS2",0.582803806963761,7.29183093708269,2.03823157067824,0.153387879377159,1
"FABP2",0.802948860915295,5.41935984235388,2.03750984612971,0.153460686728891,1
"FBXO46",0.655684979171553,6.32007705157452,2.03586069074149,0.153627200106163,1
"TNNT3",1.67861613044432,3.62183643068841,2.03325840638485,0.153890366666712,1
"PTBP3",-0.593245310029949,6.78921229394697,2.03273340918141,0.153943521083173,1
"TEAD4",-0.763176852204182,6.28454998883769,2.03058465507594,0.154161293202136,1
"SMAD5",0.450149918193635,7.41393195994348,2.02462169568481,0.154767460409179,1
"FBXO7",-0.465562443266827,7.25639124306619,2.0171885558573,0.155526870064032,1
"GCA",0.669593870336458,6.57814014288621,2.01700231829698,0.155545951339781,1
"TCL1A",0.612655016531063,6.29288278929446,2.01554600391597,0.155695252116396,1
"SQLE",0.56675641842465,6.53516514625807,2.01489967750438,0.155761565372966,1
"SUOX",-0.595650188762542,7.3524369341928,2.01345291498677,0.155910119860145,1
"PPP1R16B",0.687229708364155,6.65895647047845,2.01208193273563,0.156051041676197,1
"LAP3",-0.505807646219757,6.95655610763879,2.01027151224559,0.156237354594903,1
"CCR3",0.624104221639982,6.37180451255051,2.00954129994487,0.156312573268203,1
"CTF1",0.881541822308208,4.70695643135612,2.00787396773835,0.156484478286077,1
"HBA2",2.55628222705124,0.786425642544212,2.00751152189006,0.156521875532997,1
"SLC22A17",0.606069740460348,7.25222508741371,2.00462391702206,0.156820182275288,1
"MKLN1",-0.449882458471509,7.37846500460221,2.00440095227234,0.15684324271329,1
"IPO8",0.468343453489177,7.4718882483726,2.00418692206632,0.156865382708929,1
"CLASRP",0.410326845440336,7.45403629574399,1.99944948596953,0.157356349471844,1
"MEIS2",-0.416475004483243,8.00656712897259,1.99718825614834,0.157591308971986,1
"CDC123",0.831182869783803,6.19447036187668,1.997000056956,0.157610882317619,1
"CBFA2T3",0.53539673367357,6.88611444781761,1.99691961868437,0.1576192490102,1
"GTF2H2",-1.60812733740477,3.12159762163674,1.99353000988985,0.157972274695414,1
"ACOXL",-0.557960767381238,7.30432775313657,1.99194007344834,0.15813817537527,1
"IGLV3-22",1.45267075563107,3.76394908226752,1.99166213459815,0.158167197033587,1
"UAP1",-0.605351197536752,6.2809947493774,1.98885831456756,0.158460303803639,1
"PARVB",0.354386031855688,8.25629058619247,1.98701738185395,0.158653087988467,1
"DDAH1",-0.531048296087936,6.81276775384373,1.98235045546137,0.159143010028482,1
"BAMBI",-0.903816866999716,5.36675213055289,1.98213656200949,0.159165505253654,1
"OXT",1.38029419868797,3.61454483005539,1.98093578835587,0.159291858125804,1
"SNX11",0.538437486815498,7.08079130192459,1.98067383713218,0.159319437433299,1
"DMBT1",-0.394636224911338,7.68983345652723,1.97917442176053,0.159477406741649,1
"CD34",0.503009630442758,7.05389331668828,1.97914642659368,0.159480357838084,1
"THBS1",0.499473814632713,7.00936294199901,1.97583730136022,0.15982962612318,1
"EXOC5",-0.459673240038425,7.55508034283155,1.97539635728044,0.159876232193071,1
"MRPS23",0.683674366469117,6.08831344697467,1.97502129813532,0.159915886664996,1
"TCOF1",0.465638266237686,8.10480772318379,1.97323398695069,0.160105010512025,1
"ZBTB44",-0.419042508942239,7.56559905491725,1.97275418888655,0.160155823583293,1
"RUNX1T1",-0.366059491403139,8.1693606097685,1.97226824137323,0.160207306639978,1
"PROP1",1.50144158537422,3.00562836146419,1.97110499361287,0.16033062196574,1
"HACL1",0.532780186012761,6.59588513591082,1.97089442195963,0.160352956121718,1
"SLCO2B1",-0.384862749554431,8.02334433316095,1.97054451753915,0.160390076363586,1
"ACTB",0.774938165773593,6.85999708104972,1.96998201431654,0.160449771056498,1
"DYM",-0.424500376019499,7.99831958372204,1.96918797384523,0.160534080340597,1
"CASP14",-0.694735363312217,5.92522928214102,1.96749997022817,0.160713476241172,1
"RAP1GDS1",0.468219219778838,7.08800354774749,1.96723563384126,0.160741589794886,1
"KPTN",0.691031114525648,5.64337357871987,1.96674131619686,0.160794178097523,1
"DSP",0.399395310679994,7.8022274074837,1.96487873497823,0.160992506234815,1
"UBE2L3",0.706047747677042,5.82397918509873,1.96477734966359,0.161003309769163,1
"DHRS4",2.29810239424186,-0.242112356069828,1.96277004658906,0.161217376564074,1
"MSRA",-1.83614138391234,3.59235858314525,1.96113091449446,0.161392420834223,1
"ARFGEF1",0.370258288383557,7.92577887275408,1.95909320217185,0.161610332065476,1
"UBE2M",1.06921851338316,5.36284805440868,1.95840232846106,0.16168428966542,1
"SLC17A4",-0.694698243718578,6.56053572793766,1.95324572363607,0.162237522024709,1
"GNPAT",-0.524414233930854,6.73436824409974,1.95307670869279,0.162255691507084,1
"ZNF195",0.428875357628235,7.98295646563682,1.95214814815052,0.162355555258335,1
"TBC1D4",0.515358120316201,7.11473242005568,1.95184752805207,0.162387901026436,1
"GRM1",-0.623860281667973,7.43182436744845,1.94987828468079,0.162599967314285,1
"GALNT1",-0.510483259471392,6.78378163373825,1.94932506872037,0.162659599564948,1
"ZNF346",0.674198281905023,6.7202585745687,1.94914526407688,0.16267898644004,1
"CLN3",-0.539225710248145,8.6978316611536,1.9484333639607,0.162755770746966,1
"TAF7L",0.871090463491065,5.04352056673103,1.94730781226446,0.162877255214588,1
"EPB41L2",-0.336654132110901,8.35892113899616,1.94566838535274,0.163054389146703,1
"SPEF1",0.94083474618415,4.67020012028949,1.94529778095233,0.163094462033174,1
"FFAR3",1.27776221812924,3.74201143124593,1.94455282555923,0.163175046941237,1
"PPP2R3B",1.79057787113511,3.11559010885434,1.94351062112447,0.163287862811442,1
"NRXN2",-0.37337345431058,7.86452728243846,1.94295296092633,0.16334826462704,1
"CD244",0.836484829048586,5.77090166805799,1.9416372821204,0.163490870801692,1
"RTN2",0.73818699514666,6.33516949514672,1.93862343758361,0.163818077072177,1
"CGRRF1",-0.575577614210799,6.71877665398624,1.93761399512489,0.163927837129983,1
"TSSC4",0.654100393420074,6.06103782792586,1.93689795053452,0.164005745989454,1
"SAR1B",0.499359796175495,7.33636060715579,1.93674768029865,0.164022101434172,1
"AHCYL1",0.55953441847383,6.55935062739143,1.93600027217186,0.16410347718406,1
"VGF",-0.913349131833355,4.53421488948324,1.93422126790134,0.164297355936884,1
"RHOC",0.481395142783666,8.0713028170045,1.93410386370813,0.164310160038819,1
"IPO13",0.538508401279206,6.88646127087321,1.93361396069121,0.1643636011725,1
"HTRA1",0.77427833171526,5.41497164325453,1.9323303351595,0.164503719862,1
"DPY19L1",0.45119921019643,7.77340293280639,1.93030011516309,0.164725614529288,1
"KIN",-0.597941876133021,6.54319176924952,1.93020945620638,0.164735531155941,1
"IPO5",-0.364447665012724,8.20949031124636,1.92822603132363,0.164952656709979,1
"DYNC2LI1",-0.579209156126835,7.12850614794725,1.92767051003632,0.165013528270997,1
"PAX8",-0.539191947804072,6.55466278848725,1.92755513311062,0.165026173983956,1
"ETHE1",-0.823043424324355,4.91758203893423,1.92750588975677,0.165031571564439,1
"LCP1",0.491226102815947,6.75076534339148,1.92635045926158,0.165158276638958,1
"EXOSC1",0.668670739315218,7.05124687993134,1.92361666149685,0.165458509458443,1
"CLDN2",0.848593260311872,4.69095511526932,1.92300658924516,0.16552559434682,1
"SOCS1",-1.11755895888545,3.79408513989058,1.92261973592598,0.165568149707804,1
"SLC29A1",0.459167526983356,7.55445985127887,1.92103765389415,0.165742315139594,1
"CNTN5",-0.402358058342927,7.53432083202168,1.92077622460245,0.165771115074639,1
"DCAF16",0.701165689867514,6.41192415858258,1.92075182975016,0.165773802786098,1
"SLIT2",0.407367269788631,8.07980261857064,1.9191479095187,0.165950624706485,1
"BPHL",-0.763845434424802,5.66237132299271,1.91886559246316,0.165981770680009,1
"GJB3",0.910176541949336,5.02290357822287,1.91821076739027,0.166054038486954,1
"RPS27A",-0.836378615314014,5.7314633362358,1.91303972014692,0.166625992228587,1
"ADAM18",2.23608471033705,2.25354041381404,1.91070849502553,0.16688457912719,1
"IMPDH1",0.540616111255061,7.2370414665424,1.90967477576405,0.166999389565653,1
"TFF2",0.897419556050466,4.50619866768227,1.90542128904356,0.167472757514243,1
"MMP3",-0.841457947016752,5.40677074183399,1.90521444954376,0.167495815709183,1
"FBN1",-0.332866284831865,8.68060629162477,1.90497859236554,0.167522113194401,1
"MSR1",0.414313314018969,7.29090314572031,1.90370497353897,0.167664200259901,1
"EIF4G1",0.416185940020721,8.29994795359261,1.9019648138405,0.167858558658037,1
"DHRS7B",-0.622073537840064,6.69760290351677,1.89297847390695,0.168866361512534,1
"POLR2E",-0.559374382254503,6.96258793512866,1.89230304821159,0.168942389209749,1
"HEATR3",0.429212516625357,7.53621591689033,1.89219639204395,0.168954398297267,1
"SSB",0.612547010752056,6.49411877437136,1.89168702591043,0.169011764530953,1
"YIPF1",0.567184248736335,6.50694950642668,1.89088599568822,0.169102023977461,1
"TNFRSF14",-1.89939181496431,0.910317484172499,1.89088311063517,0.169102349162831,1
"TUBD1",0.548169825746662,6.72478211372611,1.89052625298629,0.169142577485269,1
"CCL23",2.27513111486619,3.61017708280332,1.88927041254898,0.169284234837466,1
"POU4F1",0.893258941391068,4.73465692133162,1.88866053106946,0.169353077849854,1
"CALR",-0.65027773516213,5.90102514522029,1.88802504503984,0.16942484525357,1
"GATAD2A",0.398586168941724,7.50305748361294,1.88756629970795,0.169476674466258,1
"RANBP2",0.340868345862729,8.5405730706438,1.88756363556634,0.169476975515052,1
"METTL13",-0.556407665925392,6.41540417660509,1.88476402515171,0.169793671670489,1
"ITGAX",-0.467302406775886,7.21556617003512,1.88416415746621,0.169861617910156,1
"GPR45",0.940400321780361,4.3813269364939,1.88378481906949,0.169904601185033,1
"TRAJ56",1.9430870979189,1.8588110239218,1.88135632128323,0.170180073029903,1
"IGLC3",1.34562099609602,2.87823873238963,1.88135326137267,0.170180420448006,1
"OR2B6",-1.52783899376187,3.82847020886867,1.88095226016378,0.170225956627035,1
"ACADS",-0.626451869342014,6.09596173851822,1.87984651764181,0.170351593032657,1
"PAK1",-0.40422446569225,7.47637444222855,1.87968782212621,0.170369633028623,1
"MCM4",-0.454170246370574,8.11979705460172,1.87855971624372,0.170497935703747,1
"PLLP",0.56992082875672,6.26792997660994,1.87608718664487,0.170779531706176,1
"RHCG",0.566021726813826,6.59123084064626,1.87260231993139,0.171177329957139,1
"SLC25A3",-0.364620569133978,7.63908256078995,1.87234616865641,0.171206611640923,1
"BTBD3",-0.744060109590087,6.33279240691414,1.86955232681143,0.171526360877606,1
"PI4KA",-0.416866564492279,8.45495741542449,1.86613200749127,0.171918743724288,1
"KRT38",-0.743351445592264,5.08558600614471,1.8634017658598,0.172232700594217,1
"PRLH",1.12896124107501,3.83749787516528,1.86220094632683,0.172370994289398,1
"AURKA",-0.611357840648105,6.69798922101651,1.86015319389989,0.172607120533179,1
"ADRA1A",-0.519211769503104,6.9323746812513,1.85971701583397,0.172657464243368,1
"NFATC3",0.345382811647172,8.02274757795485,1.85959061490455,0.172672056605052,1
"NUMA1",0.406790645961633,8.09711704551011,1.85863235904628,0.172782728644689,1
"MLLT1",0.617390626786938,6.54992098160433,1.85472339691454,0.173235033211548,1
"CSAD",0.453221865358859,6.94194383887779,1.85402331744322,0.17331618288332,1
"BTN3A2",-0.483102002100105,7.11154326956496,1.85237148965193,0.173507827809734,1
"INPPL1",-0.484131610323259,7.32980236239315,1.85218859336733,0.173529062411732,1
"DGUOK",-0.700433185933981,6.18528206686286,1.85192491854346,0.173559680817272,1
"EIF3H",0.565173524590597,6.96931292491384,1.85130732992559,0.173631420680538,1
"GIPC1",0.582379043577933,7.00670381142623,1.85008515171756,0.173773491036189,1
"TUBGCP4",-0.449568575113768,7.11413392300587,1.84988286259612,0.173797018747607,1
"ATG2A",0.40870949893602,7.74923513111642,1.84925344427925,0.173870248178238,1
"FXYD6",-0.541252265539453,7.58788965269524,1.84789898620873,0.174027952556432,1
"CYTIP",-0.53148075779281,6.63544052603198,1.84571773223144,0.174282269977075,1
"TRA2A",-0.635188046215156,6.3686397349899,1.84198303343187,0.174718701360543,1
"CAMSAP2",0.500715323611524,6.95117088662063,1.84188465006191,0.174730215298769,1
"KIF20A",0.603329609308488,6.67783647569895,1.84108046416147,0.174824363031917,1
"ACTR3",-0.443045421744749,7.25407039496066,1.84064229709575,0.174875684761792,1
"QSOX1",0.520489204486676,7.21535794852451,1.84046577338204,0.174896365574676,1
"AMPD2",0.513119884938061,7.96491843753164,1.83849636650361,0.175127284574546,1
"HDAC9",-0.421446365502356,8.48867602897892,1.83751497247406,0.175242487154987,1
"LCN1",0.873087819293898,4.77581333731951,1.83636115044626,0.175378042179968,1
"RBBP9",-0.640373716034756,5.82760035356851,1.83618059491547,0.175399265402911,1
"SLC39A9",0.47774906890252,7.04178081780714,1.83294206935299,0.175780437838631,1
"PSME4",-0.369216984096802,7.75065148911427,1.83115818223373,0.175990808015623,1
"SLAMF1",0.732558070950972,6.26387448371355,1.83096547285879,0.176013551205687,1
"LASP1",-0.527271421318641,6.46353753814819,1.82977653528801,0.176153942299897,1
"PIP5K1B",0.481581486847708,6.86936321738271,1.82915070144256,0.176227893334046,1
"PC",-0.408669645047692,7.68686846944887,1.82877261572479,0.176272586802681,1
"SERPINB4",0.662970896748011,5.72362617487929,1.82537144094249,0.176675227517565,1
"RLN2",1.14884638546198,3.91517645282758,1.82329459129218,0.176921612504945,1
"MAP3K6",0.514403647362135,7.15394484881642,1.82230926029534,0.177038644895392,1
"PTK7",0.404775017061428,7.67762718598215,1.82227537398452,0.177042671320123,1
"IGHG4",-1.89593415429882,0.275764141549141,1.81773022049182,0.177583692524865,1
"ZNF165",0.860477302708333,4.9749941541669,1.81703760134092,0.177666304180584,1
"PGAM1",0.766047251791753,5.36090922950564,1.8168582789275,0.177687699962737,1
"PLXNB2",0.372423173557156,7.79504067395974,1.81672335131532,0.177703800757908,1
"PER2",0.47020756518986,7.06576603299905,1.81539735517619,0.177862120369423,1
"TMEM8B",0.440773677960209,7.68680709089049,1.81316326171311,0.178129232317647,1
"PEA15",-0.930833805112483,4.7832552027066,1.8115951156552,0.178316999174474,1
"LAMTOR1",-0.709785189468781,6.38090702337267,1.81067719156512,0.178427015738265,1
"APIP",0.574292825653668,6.35308866029493,1.81013041714859,0.178492585912519,1
"NTN1",0.522337692569669,6.46323601098425,1.80964394853556,0.17855094750496,1
"ATG14",0.672486348525738,5.90792642253031,1.80901923926827,0.178625926147386,1
"OTP",-0.65849336076043,5.65228072598392,1.80800669972158,0.178747530090887,1
"ATRX",-0.364269739116616,7.69248367744778,1.80768773035837,0.178785857471675,1
"S100A5",1.1804214849159,4.44858156699156,1.80768287059119,0.178786441495064,1
"NID2",0.464498352340333,6.88610943424407,1.80588466757106,0.179002692249926,1
"ALAD",0.580046799110731,6.73647713710914,1.80570130174739,0.179024760683853,1
"GGA3",-0.413006074127898,7.82010433726476,1.80426833923166,0.179197328845758,1
"PPARG",0.429978575274225,8.1138963954784,1.80344258780848,0.179296859372159,1
"SHISA5",0.597336328889189,7.07694656013381,1.80281355768917,0.179372721311107,1
"EOMES",0.626796280432305,6.04401913958447,1.80041970415971,0.179661762973804,1
"SYP",0.839813521129438,5.96212953094362,1.79876689480483,0.179861642799522,1
"MAP3K10",0.570473626734651,7.00454758727976,1.79824666819023,0.179924608756895,1
"SETMAR",-0.646912242383205,6.31943051102212,1.79779845019716,0.179978879547605,1
"MTMR2",-0.356138717540314,8.14244843192855,1.79722764812322,0.180048020377424,1
"SUMF2",0.593686276697592,6.5510775857619,1.79718302661488,0.180053426641831,1
"OSBP",-0.518089484544531,6.49709146355752,1.79603947125983,0.180192041901455,1
"URI1",0.521827443398986,7.38779709124385,1.79570440803857,0.18023267973131,1
"FGF9",-0.66200136337379,5.56977914133012,1.79262503088236,0.180606655966592,1
"HMGXB4",-0.649722772398103,6.786846957134,1.79029062987749,0.180890756587293,1
"ATP6V1A",0.464634810981886,6.95045798925454,1.78684295224239,0.181311291402969,1
"MGRN1",0.434402004698359,8.15477902090119,1.78676233017325,0.181321138913397,1
"MYH10",0.298561198313135,9.00063611405098,1.78671841098648,0.181326503643638,1
"SCRG1",-0.586454972629445,5.81204657233382,1.78651329327435,0.181351561212685,1
"CDH8",-0.367692290400915,7.8146448897816,1.78532005686341,0.181497408752573,1
"SYN3",0.509105693173268,7.48192588503397,1.78399546051169,0.181659471301097,1
"USP8",0.412177781693168,8.0731859677029,1.78389575319195,0.181671677134478,1
"PLCD1",-0.658693211635762,6.48397347859857,1.7832155235079,0.181754973899524,1
"MTUS2",0.492918307572815,7.38301788640117,1.78209167975604,0.181892689844698,1
"ZNF16",0.659238596444409,6.47686895175244,1.78044770503547,0.182094360449178,1
"COL4A3",-0.378110396809877,7.93074786888206,1.78022664000793,0.182121498813868,1
"CBS",-0.900833708719163,4.3519803433939,1.77946243709242,0.182215349920554,1
"ARC",-0.751954360967059,5.3558644275662,1.77867644171877,0.18231193579014,1
"SETD4",0.548576579420152,7.57536108307661,1.77791679106247,0.182405340695839,1
"MUC2",1.01851999060016,4.72458535356561,1.77672251606336,0.182552298141891,1
