HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:41423	ZNF346-IT1	ZNF346 intronic transcript 1	Approved	RNA, long non-coding			5q35.2	106480741	ENSG00000251666	OTTHUMG00000163314	1989	Intronic transcripts
HGNC:41440	ZNRF3-IT1	ZNRF3 intronic transcript 1	Approved	RNA, long non-coding			22q12.1	100874339	ENSG00000235786	OTTHUMG00000151010	1989	Intronic transcripts
HGNC:16224	LINC00028	long intergenic non-protein coding RNA 28	Approved	RNA, long non-coding	C20orf93, NCRNA00028	dJ1093G12.6	20q11.21	140875	ENSG00000233354	OTTHUMG00000032166	1986	Long intergenic non-protein coding RNAs
HGNC:16184	LINC00029	long intergenic non-protein coding RNA 29	Approved	RNA, long non-coding	C20orf51, NCRNA00029	bA305P22.4	20q13.33	100144596	ENSG00000125514	OTTHUMG00000032950	1986	Long intergenic non-protein coding RNAs
HGNC:32028	LINC00051	long intergenic non-protein coding RNA 51	Approved	RNA, long non-coding	C8orf43, NCRNA00051		8q24.3	619434	ENSG00000254008	OTTHUMG00000164636	1986	Long intergenic non-protein coding RNAs
HGNC:26455	LINC00052	long intergenic non-protein coding RNA 52	Approved	RNA, long non-coding	TMEM83, NCRNA00052	FLJ31461	15q25.3	145978	ENSG00000259527	OTTHUMG00000171973	1986	Long intergenic non-protein coding RNAs
HGNC:31408	LINC00092	long intergenic non-protein coding RNA 92	Approved	RNA, long non-coding	NCRNA00092	bA346B7.1	9q22.32	100188953	ENSG00000225194	OTTHUMG00000020288	1986	Long intergenic non-protein coding RNAs
HGNC:30470	LINC00102	long intergenic non-protein coding RNA 102	Approved	RNA, long non-coding	NCRNA00102	OTTHUMT00000055623	Xp22.33 and Yp11.31	100359394	ENSG00000230542	OTTHUMG00000021072	1986	Long intergenic non-protein coding RNAs
HGNC:31843	LINC00106	long intergenic non-protein coding RNA 106	Approved	RNA, long non-coding	CXYorf8, NCRNA00106	OTTHUMG00000021061	Xp22.33 and Yp11.32	751580	ENSG00000236871	OTTHUMG00000021061	1986	Long intergenic non-protein coding RNAs
HGNC:1262	LINC00111	long intergenic non-protein coding RNA 111	Approved	RNA, long non-coding	C21orf21, NCRNA00111		21q22.3	54090	ENSG00000227702	OTTHUMG00000086772	1986	Long intergenic non-protein coding RNAs
HGNC:1263	LINC00112	long intergenic non-protein coding RNA 112	Approved	RNA, long non-coding	C21orf22, NCRNA00112		21q22.3	54089	ENSG00000232401	OTTHUMG00000086769	1986	Long intergenic non-protein coding RNAs
HGNC:1264	LINC00113	long intergenic non-protein coding RNA 113	Approved	RNA, long non-coding	C21orf23, NCRNA00113	SLERCC	21q21.3	54088	ENSG00000225298	OTTHUMG00000078708	1986	Long intergenic non-protein coding RNAs
HGNC:1265	LINC00114	long intergenic non-protein coding RNA 114	Approved	RNA, long non-coding	C21orf24, NCRNA00114		21q22.2	400866	ENSG00000223806	OTTHUMG00000090771	1986	Long intergenic non-protein coding RNAs
HGNC:26211	LINC00115	long intergenic non-protein coding RNA 115	Approved	RNA, long non-coding	NCRNA00115	FLJ22639	1p36.33	79854	ENSG00000225880	OTTHUMG00000141258	1986	Long intergenic non-protein coding RNAs
HGNC:1283	LINC00158	long intergenic non-protein coding RNA 158	Approved	RNA, long non-coding	C21orf42, NCRNA00158		21q21.2	54072	ENSG00000185433	OTTHUMG00000078368	1986	Long intergenic non-protein coding RNAs
HGNC:1285	LINC00159	long intergenic non-protein coding RNA 159	Approved	RNA, long non-coding	C21orf44, NCRNA00159		21q22.11	100551499	ENSG00000230323	OTTHUMG00000085307	1986	Long intergenic non-protein coding RNAs
HGNC:1294	LINC00160	long intergenic non-protein coding RNA 160	Approved	RNA, long non-coding	C21orf52, NCRNA00160		21q22.12	54064	ENSG00000230978	OTTHUMG00000086234	1986	Long intergenic non-protein coding RNAs
HGNC:17138	LINC00161	long intergenic non-protein coding RNA 161	Approved	RNA, long non-coding	C21orf100, NCRNA00161		21q21.3	118421	ENSG00000226935	OTTHUMG00000078748	1986	Long intergenic non-protein coding RNAs
HGNC:33165	LINC00163	long intergenic non-protein coding RNA 163	Approved	RNA, long non-coding	C21orf134, NCRNA00163	NLC1-A, NLC1A	21q22.3	727699	ENSG00000234880	OTTHUMG00000090296	1986	Long intergenic non-protein coding RNAs
HGNC:33166	LINC00165	long intergenic non-protein coding RNA 165	Approved	RNA, long non-coding	C21orf135, NCRNA00165	NLC1-B, AP001505.9	21q22.3	727701	ENSG00000261706	OTTHUMG00000172755	1986	Long intergenic non-protein coding RNAs
HGNC:33791	LINC00173	long intergenic non-protein coding RNA 173	Approved	RNA, long non-coding	NCRNA00173	FLJ42957	12q24.22	100287569	ENSG00000196668	OTTHUMG00000157726	1986	Long intergenic non-protein coding RNAs
HGNC:27788	LINC00174	long intergenic non-protein coding RNA 174	Approved	RNA, long non-coding	NCRNA00174		7q11.21	285908	ENSG00000179406	OTTHUMG00000156590	1986	Long intergenic non-protein coding RNAs
HGNC:37192	LINC00184	long intergenic non-protein coding RNA 184	Approved	RNA, long non-coding	NCRNA00184	HANC, lnc-beta-Catm	1q42.3	100302691	ENSG00000224939	OTTHUMG00000037979	1986	Long intergenic non-protein coding RNAs
HGNC:18461	LINC00189	long intergenic non-protein coding RNA 189	Approved	RNA, long non-coding	C21orf109, NCRNA00189		21q21.3	193629	ENSG00000215533	OTTHUMG00000078876	1986	Long intergenic non-protein coding RNAs
HGNC:30974	LINC00200	long intergenic non-protein coding RNA 200	Approved	RNA, long non-coding	C10orf139, NCRNA00200	FLJ40354	10p15.3	399706	ENSG00000229205	OTTHUMG00000017539	1986	Long intergenic non-protein coding RNAs
HGNC:16420	LINC00205	long intergenic non-protein coding RNA 205	Approved	RNA, long non-coding	NCRNA00205	LVBU	21q22.3	642852	ENSG00000223768	OTTHUMG00000090403	1986	Long intergenic non-protein coding RNAs
HGNC:37255	LINC00207	long intergenic non-protein coding RNA 207	Approved	RNA, long non-coding	NCRNA00207		22q13.31	388910	ENSG00000187012	OTTHUMG00000150462	1986	Long intergenic non-protein coding RNAs
HGNC:15535	LINC00208	long intergenic non-protein coding RNA 208	Approved	RNA, long non-coding	C8orf14, NCRNA00208		8p23.1	83655	ENSG00000170983	OTTHUMG00000161738	1986	Long intergenic non-protein coding RNAs
HGNC:37458	LINC00210	long intergenic non-protein coding RNA 210	Approved	RNA, long non-coding	NCRNA00210	RP11-72L13.1	1q41	100885798	ENSG00000231814	OTTHUMG00000039497	1986	Long intergenic non-protein coding RNAs
HGNC:20191	LINC00216	long intergenic non-protein coding RNA 216	Approved	RNA, long non-coding	C14orf107, NCRNA00216	PRO1617	14q23.1	55451	ENSG00000279636	OTTHUMG00000187383	1986	Long intergenic non-protein coding RNAs
HGNC:20169	LINC00221	long intergenic non-protein coding RNA 221	Approved	RNA, long non-coding	C14orf98, NCRNA00221		14q32.33	338005	ENSG00000270816	OTTHUMG00000152084	1986	Long intergenic non-protein coding RNAs
HGNC:21560	LINC00222	long intergenic non-protein coding RNA 222	Approved	RNA, long non-coding	C6orf181, NCRNA00222	dJ354J5.2	6q21	387111	ENSG00000203801	OTTHUMG00000015330	1986	Long intergenic non-protein coding RNAs
HGNC:20168	LINC00226	long intergenic non-protein coding RNA 226	Approved	RNA, long non-coding	C14orf97, NCRNA00226		14q32.33	338004	ENSG00000276210	OTTHUMG00000152078	1986	Long intergenic non-protein coding RNAs
HGNC:13240	LINC00229	long intergenic non-protein coding RNA 229	Approved	RNA, long non-coding	C22orf10, NCRNA00229	dJ474I12.C22.2	22q13.3	414351	ENSG00000234300	OTTHUMG00000149974	1986	Long intergenic non-protein coding RNAs
HGNC:14138	LINC00235	long intergenic non-protein coding RNA 235	Approved	RNA, long non-coding	C16orf10, NCRNA00235		16p13.3	64493	ENSG00000277142	OTTHUMG00000186631	1986	Long intergenic non-protein coding RNAs
HGNC:38166	LINC00237	long intergenic non-protein coding RNA 237	Approved	RNA, long non-coding	NCRNA00237		20p11.23	105372556	ENSG00000225127	OTTHUMG00000032017	1986	Long intergenic non-protein coding RNAs
HGNC:20119	LINC00239	long intergenic non-protein coding RNA 239	Approved	RNA, long non-coding	C14orf72, NCRNA00239		14q32.31	145200	ENSG00000258512	OTTHUMG00000171596	1986	Long intergenic non-protein coding RNAs
HGNC:18772	LINC00240	long intergenic non-protein coding RNA 240	Approved	RNA, long non-coding	C6orf41, NCRNA00240	bA373D17.1	6p22.2	100133205	ENSG00000224843	OTTHUMG00000014466	1986	Long intergenic non-protein coding RNAs
HGNC:21249	LINC00242	long intergenic non-protein coding RNA 242	Approved	RNA, long non-coding	C6orf122, NCRNA00242	FLJ31451, dJ266L20.5	6q27	401288	ENSG00000229214	OTTHUMG00000016064	1986	Long intergenic non-protein coding RNAs
HGNC:30956	LINC00243	long intergenic non-protein coding RNA 243	Approved	RNA, long non-coding	C6orf214, NCRNA00243	bQB230F21.2, FLJ40693, bQB10J12.2	6p21.33	401247	ENSG00000214894	OTTHUMG00000031239	1986	Long intergenic non-protein coding RNAs
HGNC:13245	LINC00244	long intergenic non-protein coding RNA 244	Approved	RNA, long non-coding	C7orf4, NCRNA00244		7q36	64433	ENSG00000279418	OTTHUMG00000189434	1986	Long intergenic non-protein coding RNAs
HGNC:31950	LINC00251	long intergenic non-protein coding RNA 251	Approved	RNA, long non-coding	C8orf25, NCRNA00251		8q13.1	552859	ENSG00000280725	OTTHUMG00000189557	1986	Long intergenic non-protein coding RNAs
HGNC:14160	LINC00254	long intergenic non-protein coding RNA 254	Approved	RNA, long non-coding	C16orf32, NCRNA00254		16p13.3	64735	ENSG00000281219	OTTHUMG00000189509	1986	Long intergenic non-protein coding RNAs
HGNC:28770	LINC00260	long intergenic non-protein coding RNA 260	Approved	RNA, long non-coding	C1orf217, NCRNA00260	MGC5457	1q32.1	84719			1986	Long intergenic non-protein coding RNAs
HGNC:16189	LINC00261	long intergenic non-protein coding RNA 261	Approved	RNA, long non-coding	C20orf56, NCRNA00261	bA216C10.1, HCCDR1, TCONS_00027846, ALIEN, DEANR1, onco-lncRNA-17, FALCOR, LCAL62	20p11.21	140828	ENSG00000259974	OTTHUMG00000046240	1986	Long intergenic non-protein coding RNAs
HGNC:28019	LINC00265	long intergenic non-protein coding RNA 265	Approved	RNA, long non-coding	NCRNA00265	NCRNA00265-1	7p14.1	349114	ENSG00000188185	OTTHUMG00000155273	1986	Long intergenic non-protein coding RNAs
HGNC:26586	LINC00269	long intergenic non-protein coding RNA 269	Approved	RNA, long non-coding	CXorf62, NCRNA00269	FLJ33610	Xq13.1	100996279	ENSG00000215162	OTTHUMG00000021754	1986	Long intergenic non-protein coding RNAs
HGNC:26898	LINC00272	long intergenic non-protein coding RNA 272	Approved	RNA, long non-coding	C1orf120, NCRNA00272	RP1-223H12.3	1q25.3	388719	ENSG00000203729	OTTHUMG00000037402	1986	Long intergenic non-protein coding RNAs
HGNC:38595	LINC00273	long intergenic non-protein coding RNA 273	Approved	RNA, long non-coding	NCRNA00273	TOP, NCRNA00273-1	16p11.2	649159	ENSG00000256642	OTTHUMG00000176379	1986	Long intergenic non-protein coding RNAs
HGNC:38663	LINC00276	long intergenic non-protein coding RNA 276	Approved	RNA, long non-coding	NCRNA00276		2p24.3	100499171	ENSG00000230448	OTTHUMG00000151716	1986	Long intergenic non-protein coding RNAs
HGNC:38712	LINC00278	long intergenic non-protein coding RNA 278	Approved	RNA, long non-coding	NCRNA00278	YY1BM	Yp11.31	100873962	ENSG00000231535	OTTHUMG00000036157	1986	Long intergenic non-protein coding RNAs
HGNC:38724	LINC00279	long intergenic non-protein coding RNA 279	Approved	RNA, long non-coding	NCRNA00279		Yp11.2	100873963	ENSG00000286217	OTTHUMG00000041258	1986	Long intergenic non-protein coding RNAs
HGNC:38803	LINC00280	long intergenic non-protein coding RNA 280	Approved	RNA, long non-coding	NCRNA00280		Yp11.2	100873964	ENSG00000229643	OTTHUMG00000040955	1986	Long intergenic non-protein coding RNAs
HGNC:38515	LINC00290	long intergenic non-protein coding RNA 290	Approved	RNA, long non-coding	NCRNA00290		4q34.3	728081	ENSG00000248197	OTTHUMG00000160706	1986	Long intergenic non-protein coding RNAs
HGNC:39078	LINC00293	long intergenic non-protein coding RNA 293	Approved	RNA, long non-coding	NCRNA00293	BEYLA	8q11.1	497634	ENSG00000253314	OTTHUMG00000164130	1986	Long intergenic non-protein coding RNAs
HGNC:27456	LINC00294	long intergenic non-protein coding RNA 294	Approved	RNA, long non-coding	NCRNA00294		11p13	283267	ENSG00000280798	OTTHUMG00000189548	1986	Long intergenic non-protein coding RNAs
HGNC:39210	LINC00297	long intergenic non-protein coding RNA 297	Approved	RNA, long non-coding	NCRNA00297		13q12.3	100874059	ENSG00000224329	OTTHUMG00000147351	1986	Long intergenic non-protein coding RNAs
HGNC:49257	LINC00298	long intergenic non-protein coding RNA 298	Approved	RNA, long non-coding			2p25.1	339788	ENSG00000235665	OTTHUMG00000151595	1986	Long intergenic non-protein coding RNAs
HGNC:27940	LINC00299	long intergenic non-protein coding RNA 299	Approved	RNA, long non-coding	C2orf46, NCRNA00299	FLJ45673	2p25.1	339789	ENSG00000236790	OTTHUMG00000112455	1986	Long intergenic non-protein coding RNAs
HGNC:28603	LINC00301	long intergenic non-protein coding RNA 301	Approved	RNA, long non-coding	C11orf64, NCRNA00301	MGC39681	11q12.2	283197	ENSG00000181995	OTTHUMG00000141269	1986	Long intergenic non-protein coding RNAs
HGNC:31825	LINC00302	long intergenic non-protein coding RNA 302	Approved	RNA, long non-coding	C1orf46, NCRNA00302	XP33	1q21.3	388699		OTTHUMG00000012386	1986	Long intergenic non-protein coding RNAs
HGNC:26865	LINC00303	long intergenic non-protein coding RNA 303	Approved	RNA, long non-coding	C1orf157, NCRNA00303	FLJ40343	1q32.1	284573	ENSG00000176754	OTTHUMG00000036054	1986	Long intergenic non-protein coding RNAs
HGNC:26713	LINC00304	long intergenic non-protein coding RNA 304	Approved	RNA, long non-coding	C16orf81, NCRNA00304	FLJ36701	16q24.3	283860	ENSG00000180422	OTTHUMG00000175524	1986	Long intergenic non-protein coding RNAs
HGNC:28597	LINC00305	long intergenic non-protein coding RNA 305	Approved	RNA, long non-coding	C18orf20, NCRNA00305	MGC39571, HsT1235	18q22.1	221241	ENSG00000179676	OTTHUMG00000060637	1986	Long intergenic non-protein coding RNAs
HGNC:16727	LINC00307	long intergenic non-protein coding RNA 307	Approved	RNA, long non-coding	NCRNA00307	D21S2091E	21q22.11	266919	ENSG00000227342	OTTHUMG00000081871	1986	Long intergenic non-protein coding RNAs
HGNC:16023	LINC00308	long intergenic non-protein coding RNA 308	Approved	RNA, long non-coding	C21orf74, NCRNA00308	PRED16	21q21.1	54143	ENSG00000184856	OTTHUMG00000078244	1986	Long intergenic non-protein coding RNAs
HGNC:25279	LINC00309	long intergenic non-protein coding RNA 309	Approved	RNA, long non-coding	NCRNA00309		2p14	150992	ENSG00000230923	OTTHUMG00000152633	1986	Long intergenic non-protein coding RNAs
HGNC:16414	LINC00310	long intergenic non-protein coding RNA 310	Approved	RNA, long non-coding	C21orf82, NCRNA00310		21q22.11	114036	ENSG00000227456	OTTHUMG00000086190	1986	Long intergenic non-protein coding RNAs
HGNC:28312	LINC00311	long intergenic non-protein coding RNA 311	Approved	RNA, long non-coding	TMEM148, NCRNA00311	MGC22001	16q24.1	197196	ENSG00000179219	OTTHUMG00000137643	1986	Long intergenic non-protein coding RNAs
HGNC:6662	LINC00312	long intergenic non-protein coding RNA 312	Approved	RNA, long non-coding	LOH3CR2A, NCRNA00312	NAG7, NAG-7, ERR10, ERR-10, LMCD1DN	3p25.3	29931			1986	Long intergenic non-protein coding RNAs
HGNC:16416	LINC00313	long intergenic non-protein coding RNA 313	Approved	RNA, long non-coding	C21orf84, NCRNA00313		21q22.3	114038	ENSG00000185186	OTTHUMG00000086867	1986	Long intergenic non-protein coding RNAs
HGNC:16622	LINC00314	long intergenic non-protein coding RNA 314	Approved	RNA, long non-coding	C21orf94, NCRNA00314		21q21.3	246705	ENSG00000178457	OTTHUMG00000074158	1986	Long intergenic non-protein coding RNAs
HGNC:16621	LINC00315	long intergenic non-protein coding RNA 315	Approved	RNA, long non-coding	C21orf93, NCRNA00315		21q22.3	246704	ENSG00000184274	OTTHUMG00000090409	1986	Long intergenic non-protein coding RNAs
HGNC:19723	LINC00316	long intergenic non-protein coding RNA 316	Approved	RNA, long non-coding	C21orf111, NCRNA00316	PRED59	21q22.3	388830	ENSG00000237664	OTTHUMG00000090404	1986	Long intergenic non-protein coding RNAs
HGNC:23126	LINC00317	long intergenic non-protein coding RNA 317	Approved	RNA, long non-coding	C21orf117, NCRNA00317	PRED89	21q21.1	378828	ENSG00000238265	OTTHUMG00000078123	1986	Long intergenic non-protein coding RNAs
HGNC:19730	LINC00319	long intergenic non-protein coding RNA 319	Approved	RNA, long non-coding	C21orf125, NCRNA00319	PRED49, FLJ38036	21q22.3	284836	ENSG00000188660	OTTHUMG00000086866	1986	Long intergenic non-protein coding RNAs
HGNC:19690	LINC00320	long intergenic non-protein coding RNA 320	Approved	RNA, long non-coding	C21orf131, NCRNA00320	PRED14, FLJ37539	21q21.1	387486	ENSG00000224924	OTTHUMG00000078063	1986	Long intergenic non-protein coding RNAs
HGNC:33698	LINC00322	long intergenic non-protein coding RNA 322	Approved	RNA, long non-coding	C21orf136, NCRNA00322	FLJ16545	21q22.3	100126693	ENSG00000237864	OTTHUMG00000086864	1986	Long intergenic non-protein coding RNAs
HGNC:19720	LINC00323	long intergenic non-protein coding RNA 323	Approved	RNA, long non-coding	C21orf130, NCRNA00323	PRED42, FLJ37173	21q22.2	284835	ENSG00000226496	OTTHUMG00000086741	1986	Long intergenic non-protein coding RNAs
HGNC:26628	LINC00324	long intergenic non-protein coding RNA 324	Approved	RNA, long non-coding	C17orf44, NCRNA00324	FLJ34790, MGC104931, TP53LC03, RNA00324	17p13.1	284029	ENSG00000178977	OTTHUMG00000132866	1986	Long intergenic non-protein coding RNAs
HGNC:41926	LINC00326	long intergenic non-protein coding RNA 326	Approved	RNA, long non-coding	NCRNA00326		6q23.2	285735	ENSG00000231023	OTTHUMG00000015597	1986	Long intergenic non-protein coding RNAs
HGNC:42009	LINC00327	long intergenic non-protein coding RNA 327	Approved	RNA, long non-coding	NCRNA00327		13q12.12	100506697	ENSG00000232977	OTTHUMG00000016566	1986	Long intergenic non-protein coding RNAs
HGNC:42028	LINC00328	long intergenic non-protein coding RNA 328	Approved	RNA, long non-coding	NCRNA00328A, NCRNA00328	NCRNA00328-1	21p11.2	51152			1986	Long intergenic non-protein coding RNAs
HGNC:42047	LINC00330	long intergenic non-protein coding RNA 330	Approved	RNA, long non-coding	NCRNA00330		13q14.12	144817	ENSG00000235097	OTTHUMG00000016840	1986	Long intergenic non-protein coding RNAs
HGNC:42048	LINC00331	long intergenic non-protein coding RNA 331	Approved	RNA, long non-coding	NCRNA00331		13q31.1	100874126	ENSG00000225427	OTTHUMG00000017124	1986	Long intergenic non-protein coding RNAs
HGNC:42049	LINC00332	long intergenic non-protein coding RNA 332	Approved	RNA, long non-coding	NCRNA00332		13q14.11	100874127	ENSG00000230710	OTTHUMG00000016770	1986	Long intergenic non-protein coding RNAs
HGNC:42050	LINC00333	long intergenic non-protein coding RNA 333	Approved	RNA, long non-coding	NCRNA00333		13q31.1	100874128	ENSG00000233349	OTTHUMG00000017154	1986	Long intergenic non-protein coding RNAs
HGNC:16425	LINC00334	long intergenic non-protein coding RNA 334	Approved	RNA, long non-coding	C21orf89, NCRNA00334		21q22.3	114042	ENSG00000182586	OTTHUMG00000084875	1986	Long intergenic non-protein coding RNAs
HGNC:33813	LINC00336	long intergenic non-protein coding RNA 336	Approved	RNA, long non-coding	C6orf227, NCRNA00336	FLJ43752	6p21.31	401253	ENSG00000197251	OTTHUMG00000159733	1986	Long intergenic non-protein coding RNAs
HGNC:25011	LINC00339	long intergenic non-protein coding RNA 339	Approved	RNA, long non-coding	NCRNA00339	HSPC157	1p36.12	29092	ENSG00000218510	OTTHUMG00000002757	1986	Long intergenic non-protein coding RNAs
HGNC:42470	LINC00342	long intergenic non-protein coding RNA 342	Approved	RNA, long non-coding	NCRNA00342		2q11.1	150759	ENSG00000232931	OTTHUMG00000155186	1986	Long intergenic non-protein coding RNAs
HGNC:42500	LINC00343	long intergenic non-protein coding RNA 343	Approved	RNA, long non-coding	NCRNA00343, LINC00344, NCRNA00344		13q33.2	144920	ENSG00000226620	OTTHUMG00000017317	1986	Long intergenic non-protein coding RNAs
HGNC:42503	LINC00345	long intergenic non-protein coding RNA 345	Approved	RNA, long non-coding			13q14.3	105370208	ENSG00000235660	OTTHUMG00000016974	1986	Long intergenic non-protein coding RNAs
HGNC:27890	LINC00347	long intergenic non-protein coding RNA 347	Approved	RNA, long non-coding			13q22.1	338864	ENSG00000236678	OTTHUMG00000017082	1986	Long intergenic non-protein coding RNAs
HGNC:42658	LINC00348	long intergenic non-protein coding RNA 348	Approved	RNA, long non-coding			13q21.33	100885781	ENSG00000226846	OTTHUMG00000017059	1986	Long intergenic non-protein coding RNAs
